koaza_name,oaza_name,city
字土井ノ垣内,池尻町,小野市
字後ガチ,池尻町,小野市
字大道ノ下,池尻町,小野市
字尾ノカチ,池尻町,小野市
字中尾,池尻町,小野市
字山添,池尻町,小野市
字竹ガ下,池尻町,小野市
字沢ノ下,池尻町,小野市
字下山ノ谷,池尻町,小野市
字中山ノ谷,池尻町,小野市
字上山ノ谷,池尻町,小野市
字請所,池尻町,小野市
字向山,池尻町,小野市
字上六谷,池尻町,小野市
字秋長,鹿野町,小野市
字西ノ沢,鹿野町,小野市
字兼ガチ,鹿野町,小野市
字狐塚,鹿野町,小野市
字中ノ沢,鹿野町,小野市
字小谷,鹿野町,小野市
字岡崎,鹿野町,小野市
字カチ,鹿野町,小野市
字村下,鹿野町,小野市
字鹿野ヶ原,鹿野町,小野市
字廣嶌,樫山町,小野市
字大嵜,樫山町,小野市
字野田之畑,樫山町,小野市
字野田之上,樫山町,小野市
字西垣内,樫山町,小野市
字大坪,樫山町,小野市
字北之垣内,樫山町,小野市
字力石,樫山町,小野市
字柿内,樫山町,小野市
字堂阪,樫山町,小野市
字慶法田,樫山町,小野市
字向垣内,樫山町,小野市
字松本,樫山町,小野市
字大道下,樫山町,小野市
字内垣内,樫山町,小野市
字山之下,樫山町,小野市
字久語,樫山町,小野市
字原之垣内,樫山町,小野市
字東垣内,樫山町,小野市
字大原口,樫山町,小野市
字梅ケ谷,樫山町,小野市
字水谷口,樫山町,小野市
字蘆谷,樫山町,小野市
字中田,樫山町,小野市
字定目,樫山町,小野市
字妙見前,樫山町,小野市
字宮之前,樫山町,小野市
字際谷,樫山町,小野市
字角田,樫山町,小野市
字荒田,樫山町,小野市
字谷口,樫山町,小野市
字歯抜ケ谷,樫山町,小野市
字水谷,樫山町,小野市
字北野,片山町,小野市
字愛宕ノ下,片山町,小野市
字岡ノ下,片山町,小野市
字西屋敷,片山町,小野市
字東屋敷,片山町,小野市
字長サ,片山町,小野市
字大新田,片山町,小野市
字下ノ田,片山町,小野市
字海本,片山町,小野市
字川ノ上,片山町,小野市
字谷田野,片山町,小野市
字河原,片山町,小野市
字車ノ下,片山町,小野市
字平ノ垣内,河合中町,小野市
字小堀,河合中町,小野市
字イバ,河合中町,小野市
字為重,河合中町,小野市
字薬師前,河合中町,小野市
字内畑,河合中町,小野市
字奥ノ後,河合中町,小野市
字コモサ,河合中町,小野市
字門田,河合中町,小野市
字西ノ門,河合中町,小野市
字松印庵前,河合中町,小野市
字大倉山,河合中町,小野市
字矢待,河合中町,小野市
字イヤガ端,河合中町,小野市
字野田ノ脇,河合中町,小野市
字中垣内,河合中町,小野市
字柳ヶ坪,河合中町,小野市
字宮ノ前,河合中町,小野市
字宮ノ後,河合中町,小野市
字寺垣内,河合中町,小野市
字栗ノ木,河合中町,小野市
字岩谷,河合中町,小野市
字カヶ田,河合中町,小野市
字橋ノ内,河合中町,小野市
字大木,河合中町,小野市
字大将軍,河合中町,小野市
字古屋敷,河合中町,小野市
字ハザコ,河合中町,小野市
字大戸,河合中町,小野市
字小渕,河合中町,小野市
字池ノ尻,河合中町,小野市
字茨ノ内,河合中町,小野市
字末釜,河合中町,小野市
字都宿垣内,河合中町,小野市
字ネガイ,河合中町,小野市
字竹谷,河合中町,小野市
字横手,河合中町,小野市
字中座,河合中町,小野市
字蓬莱野,河合中町,小野市
字井ノ口,河合中町,小野市
字土居,河合西町,小野市
字城成,河合西町,小野市
字前条,河合西町,小野市
字満中,河合西町,小野市
字中乃社,河合西町,小野市
字阿東,河合西町,小野市
字外堀,河合西町,小野市
字北ノ屋敷,河合西町,小野市
字郷屋敷,河合西町,小野市
字後山,河合西町,小野市
字森ノ西,河合西町,小野市
字構,河合西町,小野市
字宮ノ端,河合西町,小野市
字上殿,河合西町,小野市
字才乃本,河合西町,小野市
字西田,河合西町,小野市
字藤ノ木,河合西町,小野市
字正町,河合西町,小野市
字梔子原,河合西町,小野市
字中溝,河合西町,小野市
字イノ木前,河合西町,小野市
字松ノ内,河合西町,小野市
字大水口,河合西町,小野市
字棚村,河合西町,小野市
字京ノ坪,河合西町,小野市
字辻之内,河合西町,小野市
字戸手ノ口,河合西町,小野市
字稗田,河合西町,小野市
字下戸場,河合西町,小野市
字大寺,河合西町,小野市
字甲ノ内,河合西町,小野市
字広芝,河合西町,小野市
字中戸場,河合西町,小野市
字片内,河合西町,小野市
字長町,河合西町,小野市
字沢池,河合西町,小野市
字段木,河合西町,小野市
字上戸場,河合西町,小野市
字地蔵田,河合西町,小野市
字兼ノ下,河合西町,小野市
字皿池,河合西町,小野市
字五反田,河合西町,小野市
字大池,黍田町,小野市
字白ソウ,黍田町,小野市
字西横山,黍田町,小野市
字東横山,黍田町,小野市
字中横山,黍田町,小野市
字向イ勝手野,黍田町,小野市
字井ノ谷,黍田町,小野市
字ハ山,黍田町,小野市
字勝手野,黍田町,小野市
字加佐田,黍田町,小野市
字宮ノ前,黍田町,小野市
字ヘラ町,黍田町,小野市
字岡ノカチ,黍田町,小野市
字下ノカチ,黍田町,小野市
字渡シ場,黍田町,小野市
字谷川尻,黍田町,小野市
字白雲谷,黍田町,小野市
字西ノ谷,黍田町,小野市
字西ノ山,黍田町,小野市
字石原山,黍田町,小野市
字鑵子山,黍田町,小野市
字片山,黍田町,小野市
字上之段,黍田町,小野市
字小倉岬,黍田町,小野市
字小倉岬,黍田町,小野市
字小倉岬,黍田町,小野市
字小倉山,黍田町,小野市
字岡ノ下,黍田町,小野市
字屋敷田,黍田町,小野市
字藪ノ中,黍田町,小野市
字東川原山,黍田町,小野市
字沖中曽根,黍田町,小野市
字中曽根ノ下,黍田町,小野市
字毛無山,黍田町,小野市
字定山,黍田町,小野市
字臼谷,黍田町,小野市
字高山,黍田町,小野市
字皿池,来住町,小野市
字中山田,来住町,小野市
字女池,来住町,小野市
字神明山,来住町,小野市
字男池ノ下,来住町,小野市
字池ノ内,来住町,小野市
字岩倉谷,来住町,小野市
字芦池ノ下,来住町,小野市
字丸山ノ下,来住町,小野市
字背戸ヶ谷,来住町,小野市
字古屋敷山,来住町,小野市
字三反田,来住町,小野市
字川原,来住町,小野市
字流作,来住町,小野市
字五反田,来住町,小野市
字北代,来住町,小野市
字長ヲサ,来住町,小野市
字廣原,来住町,小野市
字石橋,来住町,小野市
字下ノ沖,来住町,小野市
字沖ノ西,来住町,小野市
字孫山ノ崎,来住町,小野市
字池ノ内,来住町,小野市
字峠ノ下,来住町,小野市
字孫山下,来住町,小野市
字孫山,来住町,小野市
字山ノ間下,来住町,小野市
字莇谷,来住町,小野市
字屋敷谷,来住町,小野市
字池ノ内,来住町,小野市
字峠,来住町,小野市
字莇谷上,来住町,小野市
字アタゴノ南,来住町,小野市
字中島,来住町,小野市
字向,来住町,小野市
字山ノ間,来住町,小野市
字下ノ割,来住町,小野市
字沖代,来住町,小野市
字猫池谷,来住町,小野市
字東山西,来住町,小野市
字東山,来住町,小野市
字新田,来住町,小野市
字東畑,来住町,小野市
字上ノ山,来住町,小野市
字西山,来住町,小野市
字西山下,来住町,小野市
字南山中,来住町,小野市
字南山,来住町,小野市
字女池ノ上,来住町,小野市
字山ノ谷,来住町,小野市
字霞谷口,来住町,小野市
字中池北,来住町,小野市
字山ノ谷西,来住町,小野市
字中池西,来住町,小野市
字中池ノ上,来住町,小野市
字峠口,来住町,小野市
字西霞,来住町,小野市
字向江山ノ下,来住町,小野市
字祭ノ神ノ上,来住町,小野市
字祭神,来住町,小野市
字兜塚,来住町,小野市
字浮山,来住町,小野市
字愛宕,来住町,小野市
字向ヱ谷,来住町,小野市
字向ヱ山,来住町,小野市
字男池,来住町,小野市
字口畑,来住町,小野市
字養父寺,来住町,小野市
字廣原西,来住町,小野市
字瀬戸ヶ谷,来住町,小野市
字野ウ,来住町,小野市
字春日浦,来住町,小野市
字北山ノ西,来住町,小野市
字北山,来住町,小野市
字孫山ノ上,来住町,小野市
字脇寺ノ東,来住町,小野市
字吉坂,来住町,小野市
字脇寺,来住町,小野市
字大年谷,来住町,小野市
字北新田,来住町,小野市
字坂ノ上,来住町,小野市
字葛ヶ谷東,来住町,小野市
字葛ヶ谷,来住町,小野市
字舩本,来住町,小野市
字塩ヶ山,来住町,小野市
字大年,来住町,小野市
字奥谷,来住町,小野市
字池ノ内西,来住町,小野市
字浮山,来住町,小野市
字西霞惣山,来住町,小野市
字小谷,来住町,小野市
字小林,来住町,小野市
字家ノ上北,来住町,小野市
字家ノ上,来住町,小野市
字家ノ上東,来住町,小野市
字小塚,来住町,小野市
字北ノ山西,来住町,小野市
字浦山,来住町,小野市
字北ノ山東,来住町,小野市
字浦山端,来住町,小野市
字家老戸谷,来住町,小野市
字庚申塚,来住町,小野市
字柿ノ木山,来住町,小野市
字出屋,喜多町,小野市
字才ノ神,喜多町,小野市
字出屋筋,喜多町,小野市
字中土井,喜多町,小野市
字市ノ坪,喜多町,小野市
字村中,喜多町,小野市
字池ノ本,喜多町,小野市
字陰町,喜多町,小野市
字平柳,喜多町,小野市
字大土井,喜多町,小野市
字河原,喜多町,小野市
字中田,浄谷町,小野市
字下黒田,浄谷町,小野市
字石丸,浄谷町,小野市
字三町田,浄谷町,小野市
字大満,浄谷町,小野市
字イロハ,浄谷町,小野市
字長渕,浄谷町,小野市
字土山ノ下,浄谷町,小野市
字帝釈前,浄谷町,小野市
字雁谷ノ下,浄谷町,小野市
字上黒田,浄谷町,小野市
字大坪,浄谷町,小野市
字中曽根,浄谷町,小野市
字大久保,浄谷町,小野市
字高橋,浄谷町,小野市
字細田,浄谷町,小野市
字竹立,浄谷町,小野市
字土取,浄谷町,小野市
字為安,浄谷町,小野市
字イガタ,浄谷町,小野市
字西門,浄谷町,小野市
字大道ノ下,浄谷町,小野市
字地蔵池ノ下,浄谷町,小野市
字水井田,浄谷町,小野市
字カチノ下,浄谷町,小野市
字才ノ木,浄谷町,小野市
字芝中,浄谷町,小野市
字北池ノ下,浄谷町,小野市
字大畑ケ,浄谷町,小野市
字釜ノ口,浄谷町,小野市
字亀井,浄谷町,小野市
字越前,浄谷町,小野市
字小谷,浄谷町,小野市
字北原,浄谷町,小野市
字大スミ,浄谷町,小野市
字北野,浄谷町,小野市
字土山,浄谷町,小野市
字南池ノ下,浄谷町,小野市
字南池ノ内,浄谷町,小野市
字大道ノ上,浄谷町,小野市
字前野,浄谷町,小野市
字大門,浄谷町,小野市
字向山,浄谷町,小野市
字南谷,浄谷町,小野市
字常仕田,浄谷町,小野市
字北谷,浄谷町,小野市
字ソハ,広渡町,小野市
字二反田,広渡町,小野市
字谷田,広渡町,小野市
字郷ノ上,広渡町,小野市
字竹ノ本,広渡町,小野市
字道ノ下,広渡町,小野市
字野中,広渡町,小野市
字下川田,久保木町,小野市
字段ノ下,久保木町,小野市
字筧ヶ谷,久保木町,小野市
字段ノ上,久保木町,小野市
字向割,久保木町,小野市
字中ノ割,久保木町,小野市
字今寺,久保木町,小野市
字西山,久保木町,小野市
字尾先,久保木町,小野市
字西伊勢講山,久保木町,小野市
字高田池,久保木町,小野市
字小屋ノ尾,久保木町,小野市
字八幡山,久保木町,小野市
字出晴,久保木町,小野市
字清玄寺,久保木町,小野市
字生塚,久保木町,小野市
字馬渡り,久保木町,小野市
字風呂ヶ谷,久保木町,小野市
字火円塚,久保木町,小野市
字高山ノ下,久保木町,小野市
字神田,久保木町,小野市
字宮ノ下,久保木町,小野市
字大平,久保木町,小野市
字城ノ下,久保木町,小野市
字山ノ下,久保木町,小野市
字中筧,久保木町,小野市
字大田,久保木町,小野市
字春井,久保木町,小野市
字仲田,久保木町,小野市
字廣ノ森,久保木町,小野市
字宮ノ後,久保木町,小野市
字西ノ芝,久保木町,小野市
字前垣内,久保木町,小野市
字葉ノ木,久保木町,小野市
字下川原,久保木町,小野市
字後垣内,久保木町,小野市
字久保井,久保木町,小野市
字東苗代,久保木町,小野市
字美ノ山,久保木町,小野市
字通下池,久保木町,小野市
字通中池,久保木町,小野市
字通上池,久保木町,小野市
字野山,久保木町,小野市
字西山,久保木町,小野市
字中伊勢講山,久保木町,小野市
字東伊勢講山,久保木町,小野市
字道池,久保木町,小野市
字東山,久保木町,小野市
字夫婦池,久保木町,小野市
字鳥屋塚,久保木町,小野市
字大谷口,久保木町,小野市
字東高山,久保木町,小野市
字西高山,久保木町,小野市
字秋葉山,久保木町,小野市
字岩ノ本,久茂町,小野市
字西畠,久茂町,小野市
字二畝田,久茂町,小野市
字大町,久茂町,小野市
字野田,久茂町,小野市
字下野田,久茂町,小野市
字宮ノ下,久茂町,小野市
字西クコ,久茂町,小野市
字石原,久茂町,小野市
字長尾溝ノ南,黒川町,小野市
字野新田,黒川町,小野市
字西野,黒川町,小野市
字萬四良ガチ,黒川町,小野市
字トギヤ,黒川町,小野市
字岡之上,黒川町,小野市
字経塚,黒川町,小野市
字深田,黒川町,小野市
字馬渡り,黒川町,小野市
字柳渕,黒川町,小野市
字トツ田,黒川町,小野市
字物見ケ岬,黒川町,小野市
字小深田,黒川町,小野市
字カ子入,三和町,小野市
字四反田,三和町,小野市
字アラケ,三和町,小野市
字柳田,三和町,小野市
字ナラノ木,三和町,小野市
字町田,三和町,小野市
字カト川,三和町,小野市
字岩黒,三和町,小野市
字上河原,三和町,小野市
字畑ノ下,三和町,小野市
字下河原,三和町,小野市
字サカイ,三和町,小野市
字新畑ケ,三和町,小野市
字長畑ケ,三和町,小野市
字蔵屋舗,三和町,小野市
字上ノ浦,三和町,小野市
字夏垣,中町,小野市
字岡ノ上,中町,小野市
字田畑下,中町,小野市
字岸ノ下,中町,小野市
字門田,中町,小野市
字下川原,中町,小野市
字亀脇,中町,小野市
字岸ノ上,中町,小野市
字向山,中町,小野市
字東後山,中町,小野市
字西後山,中町,小野市
字西垣内,中町,小野市
字湯ノ木前,中町,小野市
字後山,中町,小野市
字ヒラキ,中島町,小野市
字三味ノ前,中島町,小野市
字岩ノ前,中島町,小野市
字ドテ,中島町,小野市
字出張,中島町,小野市
字村ノ後,中島町,小野市
字前の池,中島町,小野市
字村ノ東,中島町,小野市
字大畑ケ,中島町,小野市
字壱丁田,中島町,小野市
字新田山,中島町,小野市
字大下,中島町,小野市
字池ノ沢,中島町,小野市
字馬場先,中島町,小野市
字西ノ谷,中島町,小野市
字大坪,中島町,小野市
字丸町,中島町,小野市
字ノテ,中島町,小野市
字谷戸崎,中島町,小野市
字村ノ前,中島町,小野市
字池ノ尻,中島町,小野市
字越シ前,中島町,小野市
字土器,中島町,小野市
字池ノ首,中島町,小野市
字裏垣内,西脇町,小野市
字添ノ尻,西脇町,小野市
字船戸,西脇町,小野市
字東畑ケ,西脇町,小野市
字前垣内,西脇町,小野市
字新田尻,西脇町,小野市
字来ル洲,西脇町,小野市
字北新田,西脇町,小野市
字尻田,西脇町,小野市
字追越,西脇町,小野市
字神子ヶ渕,西脇町,小野市
字泰ノ垣内,西脇町,小野市
字古宮ノ下,西脇町,小野市
字上川田,西脇町,小野市
字道境,西脇町,小野市
字西ノ河原,西脇町,小野市
字與治藤平,西脇町,小野市
字池ノ尻,西脇町,小野市
字下境田,西脇町,小野市
字弁財天山,西脇町,小野市
字境新田,西脇町,小野市
字境新田西,西脇町,小野市
字反鰭,西脇町,小野市
字西王子ヶ原,西脇町,小野市
字大岩ノヒ,西脇町,小野市
字観音山,西脇町,小野市
字大和畑,西脇町,小野市
字王子ヶ原,西脇町,小野市
字大岩,西脇町,小野市
字後ノ川,西脇町,小野市
字河原添,西脇町,小野市
字古新田林,西脇町,小野市
字念仏山,西脇町,小野市
字糖塚,西脇町,小野市
字境田裏野,西脇町,小野市
字明治谷,西脇町,小野市
字彦藤,西脇町,小野市
字西前山,西脇町,小野市
字不動ケ尾,西脇町,小野市
字南前山,西脇町,小野市
字前山,西脇町,小野市
字太郎右兵衛門池,王子町,小野市
字鳥ノ池,王子町,小野市
字通り池,王子町,小野市
字越水,王子町,小野市
字割塚,王子町,小野市
字辻ノ外,王子町,小野市
字辻ノ内,王子町,小野市
字山ノ下,王子町,小野市
字大池,王子町,小野市
字九日山,王子町,小野市
字越水山残り山,王子町,小野市
字新林,王子町,小野市
字ヤグサミ谷,王子町,小野市
字上野,王子町,小野市
字宮山,王子町,小野市
字小山ノ下,王子町,小野市
字長生,王子町,小野市
字城ノ下,王子町,小野市
字上溝,王子町,小野市
字川原田,王子町,小野市
字川ノ上,大島町,小野市
字長畑,大島町,小野市
字堂ノ前,大島町,小野市
字淵バタ,大島町,小野市
字出口,大島町,小野市
字北垣内,大島町,小野市
字三角,大島町,小野市
字西畑,大島町,小野市
字道仙,大島町,小野市
字カチ,大島町,小野市
字江川口,大島町,小野市
字江川,大島町,小野市
字禰宜,大島町,小野市
字山ノ下,大島町,小野市
字野田,大島町,小野市
字四ツ町,大島町,小野市
字上丸町,大島町,小野市
字泰中,大島町,小野市
字大坪,大島町,小野市
字池ノ尻,大島町,小野市
字西垣内,大島町,小野市
字丸町,大島町,小野市
字岡田垣内,大島町,小野市
字大町,大島町,小野市
字長町,大島町,小野市
字東,大島町,小野市
字国沢,大島町,小野市
字高川原,大島町,小野市
字落合,大島町,小野市
字四十田,大島町,小野市
字小松原,大島町,小野市
字金輪,大島町,小野市
字宮ノ上,大島町,小野市
字溝ノ後,大島町,小野市
字又田,大島町,小野市
字垂井原,大島町,小野市
字壱本松,小野町,小野市
字上町,小野町,小野市
字弐本松,小野町,小野市
字東野中,小野町,小野市
字中町,小野町,小野市
字横町,小野町,小野市
字アフノ,小野町,小野市
字下町,小野町,小野市
字内町,小野町,小野市
字浦町,小野町,小野市
字姥ケ谷,小野町,小野市
字本陣山,小野町,小野市
字保ノ谷,小野町,小野市
字河原,敷地町,小野市
字クゴ,敷地町,小野市
字七反田,敷地町,小野市
字惣中,敷地町,小野市
字松本,敷地町,小野市
字石バシ,敷地町,小野市
字ミヤス,敷地町,小野市
字東六,敷地町,小野市
字イナシタ,敷地町,小野市
字丁田,敷地町,小野市
字マヘタ,敷地町,小野市
字大井,敷地町,小野市
字キタガチ,敷地町,小野市
字ヒロセ,敷地町,小野市
字渕ノ尻,敷地町,小野市
字谷尻,敷地町,小野市
字キタコガ,敷地町,小野市
字カノノ下,敷地町,小野市
字イナツキ,敷地町,小野市
字ウシロ,敷地町,小野市
字南イカチ,敷地町,小野市
字イカチ,敷地町,小野市
字ホリイケ,敷地町,小野市
字アヲノ,敷地町,小野市
字山ノ下,敷地町,小野市
字ワキタ,敷地町,小野市
字竹ノ後,敷地町,小野市
字ケンサカ,敷地町,小野市
字宮林,敷地町,小野市
字ウチダ,敷地町,小野市
字カノ谷,敷地町,小野市
字クロフカ,敷地町,小野市
字ナカヲ,敷地町,小野市
字殿ノ後,新部町,小野市
字構,新部町,小野市
字宮本,新部町,小野市
字東畑ケ,新部町,小野市
字力万,新部町,小野市
字萱ノ尻,新部町,小野市
字三十六,新部町,小野市
字桑村,新部町,小野市
字大寺,新部町,小野市
字尼ケトテ,新部町,小野市
字菰原,新部町,小野市
字布部,新部町,小野市
字井摺,新部町,小野市
字円行,新部町,小野市
字仲田,新部町,小野市
字西久保田,新部町,小野市
字豊福,新部町,小野市
字東久保田,新部町,小野市
字河原畑ケ,新部町,小野市
字堀町,新部町,小野市
字垣ノ内,新部町,小野市
字井ノ口,新部町,小野市
字流田,新部町,小野市
字門前,新部町,小野市
字水越,新部町,小野市
字小垂,新部町,小野市
字岸田,新部町,小野市
字本村,新部町,小野市
字十二塚口,下来住町,小野市
字車田,下来住町,小野市
字上ノ薮,下来住町,小野市
字川原,下来住町,小野市
字中川原,下来住町,小野市
字大薮,下来住町,小野市
字中ノ功,下来住町,小野市
字流作,下来住町,小野市
字高川原,下来住町,小野市
字田中前,下来住町,小野市
字堂ノ後,下来住町,小野市
字ミノ代,下来住町,小野市
字平野,下来住町,小野市
字知子谷,下来住町,小野市
字下野,下来住町,小野市
字車ヶ瀬,下来住町,小野市
字下川原,下来住町,小野市
字竹谷,下来住町,小野市
字黒代,下来住町,小野市
字松ヶ内,下来住町,小野市
字東高在,下来住町,小野市
字西高在,下来住町,小野市
字十二塚,下来住町,小野市
字新田山,下来住町,小野市
字奥池,下来住町,小野市
字竹谷西,下来住町,小野市
字谷ノ奥,下来住町,小野市
字竹谷前,下来住町,小野市
字中ノ山,下来住町,小野市
字王子前,下来住町,小野市
字上ノ山,下来住町,小野市
字竹谷東,下来住町,小野市
字道ノ西,下来住町,小野市
字仲代,下来住町,小野市
字中村前,下来住町,小野市
字川ノ上,下来住町,小野市
字紺屋カチ,下来住町,小野市
字屋形,下来住町,小野市
字高田,下来住町,小野市
字西山北,下来住町,小野市
字辻山,下来住町,小野市
字越前,下来住町,小野市
字深田,下来住町,小野市
字上代,下来住町,小野市
字南山,下来住町,小野市
字向イ山,下来住町,小野市
字向山,下来住町,小野市
字安場山,下来住町,小野市
字神子峠,下来住町,小野市
字前山,下来住町,小野市
字平ノ山,下来住町,小野市
字浦山,下来住町,小野市
字陰山,下来住町,小野市
字孫九郎谷,下来住町,小野市
字奥山ノ西,下来住町,小野市
字上寺,下来住町,小野市
字宮ノ口,下来住町,小野市
字大ベラ,下来住町,小野市
字狐塚,下来住町,小野市
字奥山,下来住町,小野市
字上ノ賀内,下大部町,小野市
字宮ノ前,下大部町,小野市
字沢池,下大部町,小野市
字東山,下大部町,小野市
字池町,下大部町,小野市
字沢池ノ東,下大部町,小野市
字野キワ,下大部町,小野市
字稗田,下大部町,小野市
字沢ノ前,下大部町,小野市
字門田,下大部町,小野市
字谷田,下大部町,小野市
字門田,下大部町,小野市
字岡ノ山,下大部町,小野市
字岡崎,下大部町,小野市
字普照田,下大部町,小野市
字西ノ尾,下大部町,小野市
字中長野,下大部町,小野市
字上長野,下大部町,小野市
字長野,下大部町,小野市
字河原山,下大部町,小野市
字前田,下大部町,小野市
字下長野,下大部町,小野市
字梅ノ木,昭和町,小野市
字ナコ田,昭和町,小野市
字薮ノ下,昭和町,小野市
字五反田,昭和町,小野市
字三十代,昭和町,小野市
字山田,昭和町,小野市
字山ノ下,昭和町,小野市
字壱丁通,昭和町,小野市
字高土手ノ上,住永町,小野市
字中道西,住永町,小野市
字中道東,住永町,小野市
字高屋敷,住永町,小野市
字谷田,住永町,小野市
字ヌマ,住永町,小野市
字塩売道下,住永町,小野市
字西ヌマ,住永町,小野市
字柳原,住永町,小野市
字妙見,住吉町,小野市
字ソキ田,住吉町,小野市
字中ソ子,住吉町,小野市
字タドノ,住吉町,小野市
字横山,住吉町,小野市
字新畑,住吉町,小野市
字久保田,高田町,小野市
字中畑ケ,高田町,小野市
字村北,高田町,小野市
字村中通,高田町,小野市
字村前,高田町,小野市
字前田,高田町,小野市
字大上権,高田町,小野市
字地蔵ノ本,高田町,小野市
字古苗代,高田町,小野市
字宮ノ後,高田町,小野市
字沼ヶ谷,高田町,小野市
字岡ノ上,高田町,小野市
字門ノ下,高田町,小野市
字大蔵,高田町,小野市
字山ノ下,高田町,小野市
字上田,高田町,小野市
字山畑,高田町,小野市
字芝山,高田町,小野市
字惣山,高田町,小野市
字野山,高田町,小野市
字陸地,高田町,小野市
字町浦,垂井町,小野市
字ガトガチ,垂井町,小野市
字大年前,垂井町,小野市
字大道端,垂井町,小野市
字上養田,垂井町,小野市
字下養田,垂井町,小野市
字向山,垂井町,小野市
字山新田,垂井町,小野市
字南山,垂井町,小野市
字鐘谷,垂井町,小野市
字宮之上,垂井町,小野市
字道之東,垂井町,小野市
字西畑ケ,垂井町,小野市
字坂ノ上,垂井町,小野市
字坂之下,垂井町,小野市
字前垣内,垂井町,小野市
字小池之内,垂井町,小野市
字大坪,垂井町,小野市
字小山ノ下,垂井町,小野市
字宮脇西,垂井町,小野市
字迎田下,天神町,小野市
字迎田中,天神町,小野市
字天神東山,天神町,小野市
字和田下,天神町,小野市
字和田,天神町,小野市
字後山,天神町,小野市
字寺ノ東,天神町,小野市
字大歳ノ上,天神町,小野市
字天神前,天神町,小野市
字火打坂,天神町,小野市
字鴨井下,天神町,小野市
字鴨井,天神町,小野市
字天神ノ西山,天神町,小野市
字北堂ノ上,天神町,小野市
字大歳ノ上西,天神町,小野市
字北堂ノ上,天神町,小野市
字寺ノ西,天神町,小野市
字門田,天神町,小野市
字南堂ノ下,天神町,小野市
字南堂ノ上,天神町,小野市
字天神ノ西山,天神町,小野市
字天神西,天神町,小野市
字天神,天神町,小野市
字寸田下,天神町,小野市
字寸田平,天神町,小野市
字美ノ畑下,天神町,小野市
字迎田上,天神町,小野市
字向山,天神町,小野市
字美ノ畑,天神町,小野市
字音谷,天神町,小野市
字猪ノ谷,三日月,佐用町
字上町,三日月,佐用町
字中町,三日月,佐用町
字新町,三日月,佐用町
字上河原,三日月,佐用町
字笹尾,三日月,佐用町
字上ノ山,三日月,佐用町
字下河原,三日月,佐用町
字向ヒ,三日月,佐用町
字本谷,三日月,佐用町
字西田,三日月,佐用町
字西村,三日月,佐用町
字祇園,三日月,佐用町
字白石,三日月,佐用町
字茶屋,三日月,佐用町
字鎌谷,三日月,佐用町
字大明神,三日月,佐用町
字藪ノ内,山崎町段,宍粟市
字谷川,山崎町段,宍粟市
字坂ノ下,山崎町段,宍粟市
字並,山崎町段,宍粟市
字前垣内,山崎町段,宍粟市
字山根,山崎町段,宍粟市
字村中,山崎町段,宍粟市
字後ロ,山崎町段,宍粟市
字中垣内,山崎町段,宍粟市
字上垣内,山崎町段,宍粟市
字山田,山崎町段,宍粟市
字十名,山崎町段,宍粟市
字中井西,山崎町段,宍粟市
字柳ケ坪,山崎町段,宍粟市
字志水ノ元,山崎町段,宍粟市
字犬ノ馬場,山崎町段,宍粟市
字山ノ下,山崎町段,宍粟市
字亀ケ尾,山崎町段,宍粟市
字権現,山崎町段,宍粟市
字横谷,山崎町段,宍粟市
字観音谷,山崎町段,宍粟市
字大谷,山崎町段,宍粟市
字西山,山崎町段,宍粟市
字上ノ宮,山崎町船元,宍粟市
字町田,山崎町船元,宍粟市
字前田,山崎町船元,宍粟市
字垣内,山崎町船元,宍粟市
字西垣内,山崎町船元,宍粟市
字寺ノ前,山崎町船元,宍粟市
字竹ノ内,山崎町船元,宍粟市
字大畑,山崎町船元,宍粟市
字新田,山崎町船元,宍粟市
字古垣内,山崎町船元,宍粟市
字畔畑,山崎町船元,宍粟市
字川ノ上,山崎町船元,宍粟市
字樋田,山崎町船元,宍粟市
字松ケ瀬,山崎町船元,宍粟市
字高下,山崎町御名,宍粟市
字荒神前,山崎町御名,宍粟市
字野田,山崎町御名,宍粟市
字井口,山崎町御名,宍粟市
字寺ノ前,山崎町御名,宍粟市
字鍋ケ浦,山崎町御名,宍粟市
字前田,山崎町御名,宍粟市
字向河原,山崎町御名,宍粟市
字井田,山崎町御名,宍粟市
字下河原,山崎町春安,宍粟市
字和田河原,山崎町春安,宍粟市
字向田,山崎町春安,宍粟市
字鎌谷,山崎町春安,宍粟市
字大谷,山崎町春安,宍粟市
字上河原,山崎町春安,宍粟市
字地蔵谷,山崎町春安,宍粟市
字桃木山,山崎町春安,宍粟市
字廻り田,山崎町市場,宍粟市
字道ノ下,山崎町市場,宍粟市
字森ノ下,山崎町市場,宍粟市
字井ノ口,山崎町市場,宍粟市
字和田,山崎町市場,宍粟市
字昆舎田,山崎町市場,宍粟市
字堂ノ下,山崎町市場,宍粟市
字上高下,山崎町市場,宍粟市
字大平,山崎町市場,宍粟市
字堂ノ谷,山崎町市場,宍粟市
字谷川奥,山崎町市場,宍粟市
字石畑,山崎町市場,宍粟市
字高畑,山崎町市場,宍粟市
字桃木山,山崎町市場,宍粟市
字シダレ屋敷,山崎町市場,宍粟市
字東中妻,山崎町市場,宍粟市
字斉ノ本,山崎町市場,宍粟市
字實安,山崎町市場,宍粟市
字向イ,山崎町市場,宍粟市
字百枝内,山崎町市場,宍粟市
